,gene,start,end
8760,prgH,3016349,3017527
8762,hilD,3017838,3018772
8765,hilA,3019846,3021524
8768,iagB,3021534,3022024
8771,sptP,3022078,3023717
8773,sicP,3023696,3024095
8777,STM2880,3024115,3024375
8779,iacP,3024419,3024672
8782,sipA,3024686,3026750
8785,sipD,3026762,3027799
8788,sipC,3027864,3029098
8791,sipB,3029121,3030909
8794,sicA,3030905,3031414
8797,spaS,3031540,3032617
8799,spaR,3032597,3033394
8803,spaQ,3033392,3033656
8806,spaP,3033678,3034357
8809,spaO,3034342,3035261
8812,invJ,3035253,3036271
8814,invI,3036263,3036711
8818,invC,3036684,3037979
8820,invB,3037976,3038390
8823,invA,3038407,3040471
8826,invE,3040489,3041615
8829,invG,3041604,3043292
8831,invF,3043289,3043939
8833,invH,3044391,3044839
8836,STM2901,3045264,3045719
8839,STM2902,3045704,3046051
8841,STM2903,3046324,3046656
8844,STM2904,3047331,3047629
8848,STM2905,3047621,3048153
8850,STM2906,3048226,3048418
8853,pphB,3048768,3049434
8856,STM2908,3049606,3050134
8859,mutS,3050270,3052853
8862,STM2910,3052909,3053296
8865,STM2911,3053286,3054501
8868,STM2912,3054582,3055514
8870,STM2913,3055556,3057059
8872,STM2914,3057049,3058006
8876,ygbM,3058039,3058829
8878,ygbL,3058820,3059473
8882,ygbK,3059455,3060728
8884,ygbJ,3060711,3061645
8888,ygbI,3061819,3062595
8891,STM2920,3062614,3063025
8894,STM2921,3063183,3063782
8898,STM2922,3063774,3065209
8900,STM2923,3065213,3065456
8903,rpoS,3065501,3066506
8906,nlpD,3066556,3067808
8911,pcm,3067865,3068508
8914,surE,3068485,3069256
8917,ygbO,3069227,3070287
8919,ispF,3070273,3070766
8923,ispD,3070752,3071474
8926,ygbQ,3071481,3071803
8929,ygbE,3071983,3072349
8932,cysC,3072357,3072975
8935,cysN,3072949,3074399
8938,cysD,3074398,3075386
8943,iap,3075546,3076603
8946,ygbF,3078251,3078559
8949,STM2938,3078544,3079477
8951,ygcH,3079461,3080122
8955,STM2940,3080093,3080851
8958,yghJ,3080850,3081921
8961,STM2942,3081922,3082490
8964,STM2943,3082479,3084035
8966,ygcB,3084047,3086721
8969,sopD,3087148,3088108
8972,cysH,3088196,3088939
8975,cysI,3089006,3090731
8978,cysJ,3090718,3092582
8984,ptpS,3092941,3093303
8986,STM2950,3093391,3094196
8989,ygcF,3096564,3097244
8992,eno,3097371,3098681
8995,pyrG,3098752,3100399
8998,mazG,3100617,3101417
9000,STM2955,3102447,3102808
9003,relA,3102887,3105310
9006,ygcA,3105173,3106475
9011,barA,3106516,3109282
9014,STM2959,3109326,3110474
9017,gudD,3110546,3111898
9020,ygcY,3111907,3113260
9023,gudT,3113244,3114615
9026,STM2963,3115083,3115548
9029,yqcB,3115551,3116333
9031,yqcC,3116333,3116674
9034,csrB,3116703,3117057
9037,syd,3117274,3117828
9040,yqcD,3117868,3118736
9043,ygdH,3118838,3120213
9046,sdaC,3120766,3122067
9049,sdaB,3122115,3123493
9052,exo,3123584,3124419
9055,fucO,3124511,3125672
9058,fucA,3125676,3126333
9064,fucI,3128214,3130001
9067,fucK,3130090,3131520
9070,fucU,3131509,3131944
9073,fucR,3131988,3132712
9076,ygdE,3132771,3133884
9078,ygdD,3133864,3134271
9082,gcvA,3134278,3135307
9088,ygdI,3135542,3135781
9091,csdA,3135952,3137167
9094,ygdK,3137147,3137610
9097,STM2986,3137905,3138797
9100,ygdL,3138849,3139663
9103,mltA,3139765,3140878
9106,metZ,3141070,3141143
9109,metW,3141176,3141249
9112,amiC,3141362,3142622
9115,argA,3142836,3144179
9118,recD,3144282,3146128
9121,recB,3146114,3149659
9123,ptr,3149652,3152551
9126,recC,3152718,3156100
9129,ppdC,3156105,3156436
9132,ygdB,3156410,3156831
9135,ppdB,3156814,3157388
9137,ppdA,3157368,3157838
9140,thyA,3158023,3158825
9143,lgt,3158824,3159709
9146,ptsP,3159915,3162181
9148,ygdP,3162174,3162715
9152,mutH,3163375,3164082
9155,ygdQ,3164250,3164977
9158,ygdR,3165135,3165365
9161,tas,3165544,3166596
9164,ygeD,3166683,3167898
9167,aas,3167878,3170049
9170,galR,3170619,3171658
9173,STM3012,3171660,3172691
9176,lysA,3172701,3173975
9179,lysR,3174070,3175016
9182,ygeA,3174988,3175707
9185,araE,3175808,3177396
9193,kduD,3177580,3178352
9196,kduI,3178398,3179243
9199,yqeF,3179664,3180851
9202,STM3020,3180965,3181833
9205,STM3021,3181899,3182387
9208,STM3022,3182529,3183758
9210,yohL,3183789,3184072
9213,yohM,3184170,3185049
9216,STM3025,3185259,3186024
9219,STM3026,3186660,3187743
9221,stdC,3187733,3188483
9225,stdB,3188517,3191023
9228,stdA,3191126,3191849
9231,STM3030,3192429,3193077
9234,STM3031,3193108,3193651
9238,tnpA_4,3194324,3194788
9241,STM3033,3195162,3195568
9243,STM3034,3195560,3195794
9247,STM3035,3195957,3196215
9250,STM3036,3196483,3197296
9253,glyU,3197431,3197501
9256,STM3038,3197581,3198339
9258,idi,3198593,3199149
9261,lysS,3199225,3200753
9264,prfB,3200752,3201633
9266,recJ,3201955,3203704
9268,dsbC,3203694,3204423
9272,xerD,3204431,3205339
9275,fldB,3205420,3205961
9278,ygfX,3206014,3206441
9280,ygfY,3206408,3206684
9284,ygfZ,3206911,3207904
9287,yqfA,3208020,3208691
9290,yqfB,3208843,3209169
9293,bglA,3209313,3210746
9295,STM3052,3210794,3211694
9298,gcvP,3212143,3215031
9301,gcvH,3215179,3215582
9304,gcvT,3215594,3216838
9314,visC,3217143,3218357
9317,ubiH,3218471,3219663
9320,pepP,3219646,3220976
9323,ygfB,3220988,3221572
9325,ygfE,3221721,3222062
9328,ygfA,3222342,3222904
9331,serA,3223285,3224530
9334,rpiA,3224783,3225457
9337,iciA,3225578,3226489
9340,yggE,3226755,3227512
9343,yggA,3227595,3228243
9346,yggB,3228430,3229302
9349,fba,3229517,3230610
9352,pgk,3230698,3231872
9355,epd,3231883,3233099
9361,STM3071,3233298,3233728
9364,STM3072,3233748,3234332
9367,STM3073,3234333,3235040
9369,STM3074,3235022,3235705
9372,STM3075,3235693,3236355
9375,tktA,3236399,3238401
9378,yggG,3238653,3239424
9381,speB,3239525,3240457
9384,STM3079,3240650,3241606
9386,STM3080,3241820,3242299
9389,STM3081,3242332,3243343
9392,STM3082,3243353,3244380
9395,STM3083,3244372,3245852
9398,STM3084,3247104,3247910
9401,STM3085,3248058,3248795
9404,speA,3248933,3251005
9407,yqgB,3250918,3251049
9411,yqgC,3251170,3251347
9414,yqgD,3251344,3251654
9417,metK,3251684,3252853
9420,galP,3253334,3254740
9423,sprT,3254819,3255316
9425,endA,3255348,3256118
9430,yggJ,3256128,3256926
9433,gshB,3256934,3257893
9436,yqgE,3258095,3258672
9439,yqgF,3258658,3259088
9442,STM3098,3259135,3259824
9445,yggR,3259953,3260945
9448,yggS,3260944,3261655
9451,yggT,3261664,3262240
9454,yggU,3262225,3262527
9457,yggV,3262525,3263128
9461,yggW,3263105,3264257
9463,yggM,3264348,3265374
9466,ansB,3265488,3266704
9474,yggN,3266723,3267453
9477,yggL,3267492,3267830
9480,yggH,3267818,3268554
9483,mutY,3268692,3269744
9485,yggX,3269761,3270047
9488,mltC,3270160,3271245
9490,nupG,3271265,3272718
9499,speC,3272780,3275026
9504,yqgA,3275329,3276047
9507,pheV,3276153,3276225
9510,STM3117,3276387,3276826
9513,STM3118,3276832,3278170
9516,STM3119,3278182,3278716
9519,STM3120,3278733,3279583
9522,STM3121,3279662,3280545
9525,STM3122,3280593,3282338
9528,STM3123,3282401,3283592
9531,STM3124,3284090,3284780
9534,STM3125,3284884,3285445
9537,STM3126,3285419,3286924
9540,STM3127,3287127,3287509
9543,STM3128,3287516,3288828
9546,STM3129,3288967,3290463
9549,STM3130,3290599,3290989
9552,STM3131,3290979,3291471
9555,STM3132,3292190,3293120
9558,STM3133,3293152,3294035
9561,STM3134,3294426,3295741
9564,STM3135,3296082,3297319
9569,STM3136,3297418,3298902
9572,STM3137,3298901,3300326
9575,STM3138,3300626,3301691
9578,gsp,3302354,3304221
9581,yghU,3304428,3305303
9584,STM3141,3305371,3306087
9587,STM3142,3306081,3307138
9590,hybG,3307209,3307470
9593,hybF,3307485,3307840
9596,hybE,3307819,3308320
9599,hybD,3308300,3308805
9602,hybC,3308794,3310511
9604,hybB,3310494,3311684
9607,hybA,3311662,3312663
9611,hypO,3312651,3313785
9614,yghW,3313959,3314257
9617,STM3152,3314331,3315981
9620,yqhA,3316281,3316784
9623,STM3154,3317055,3317570
9625,STM3155,3317656,3318072
9628,STM3156,3318053,3318463
9631,yghA,3318573,3319471
9634,exbD,3319584,3320023
9637,exbB,3320016,3320763
9639,STM3160,3320743,3320892
9642,metC,3320989,3322189
9645,yghB,3322318,3322988
9648,yqhC,3323052,3323983
9651,yqhD,3324131,3325307
9654,yqhE,3325401,3326240
9657,STM3166,3326406,3327890
9659,STM3167,3327929,3328390
9662,ygiR,3328945,3331127
9665,STM3169,3331597,3332587
9668,STM3170,3332622,3333111
9671,ygiK,3333116,3334429
9674,sufI,3334474,3335897
9677,plsC,3335960,3336706
9680,parC,3336954,3339227
9683,STM3175,3339323,3340196
9686,ygiW,3340261,3340668
9689,ygiX,3340793,3341464
9693,ygiY,3341450,3342810
9695,mdaB,3342906,3343498
9698,ygiN,3343518,3343844
9701,parE,3343969,3345861
9703,yqiA,3345889,3346480
9706,icc,3346470,3347308
9709,yqiB,3347322,3347753
9712,yqiE,3347741,3348385
9715,tolC,3348574,3350049
9717,ygiB,3350249,3350933
9721,ygiC,3350926,3352102
9723,ygiD,3352164,3353007
9726,ygiE,3353081,3353866
9729,STM3191,3354502,3355474
9732,STM3192,3355510,3356304
9734,STM3193,3356317,3356995
9737,STM3194,3357004,3357687
9740,ribB,3357858,3358525
9743,yqiC,3358881,3359247
9746,glgS,3359321,3359539
9750,STM3198,3359775,3360408
9753,yqiK,3360413,3362106
9756,rfaE,3362566,3364011
9759,glnE,3364047,3366905
9762,ygiF,3367008,3368315
9765,ygiM,3368551,3369165
9767,cca,3369216,3370469
9770,bacA,3370574,3371408
9773,folB,3371493,3371861
9776,ygiH,3371947,3372570
9779,gcp,3372821,3373849
9782,rpsU,3373960,3374277
9788,dnaG,3374504,3376258
9793,rpoD,3376224,3378255
9795,mug,3378379,3378896
9798,ileX,3379011,3379083
9801,yqjH,3379166,3379943
9804,yqjI,3380156,3380812
9807,STM3216,3380809,3382380
9810,aer,3382762,3384294
9813,oat,3384796,3386091
9816,fadH,3386250,3388280
9819,ygjO,3388361,3389508
9822,ygjP,3389572,3390080
9825,ygjQ,3390213,3390924
9828,ygjR,3390994,3392011
9831,ygjT,3392272,3393252
9834,ygjU,3393495,3394751
9837,yqjA,3395189,3395863
9840,yqjB,3395854,3396250
9843,yqjC,3396379,3396763
9846,yqjD,3396793,3397110
9849,yqjE,3397113,3397511
9851,yqjK,3397491,3397807
9854,yqjF,3397952,3398437
9856,yqjG,3398493,3399491
9859,yhaH,3399606,3399980
9862,yhaJ,3400019,3400924
9865,yhaK,3401007,3401721
9868,yhaL,3401732,3401909
9871,yhaN,3402022,3403344
9874,yhaO,3403358,3404698
9877,tdcG,3405005,3406374
9880,tdcE,3406439,3408748
9883,tdcD,3408767,3409988
9886,tdcC,3410041,3411383
9889,tdcB,3411393,3412399
9892,tdcA,3412480,3413427
9901,rnpB,3414806,3415186
9905,garK,3415217,3416374
9908,garR,3416460,3417368
9911,garL,3417376,3418158
9914,garD,3418659,3420247
9917,STM3251,3420487,3421440
9920,agaR,3421445,3422298
9923,STM3253,3422547,3423466
9928,STM3254,3423470,3424391
9931,STM3255,3424413,3425845
9934,STM3256,3425825,3426638
9937,STM3257,3426824,3428107
9940,STM3258,3428111,3428586
9943,STM3259,3428605,3428901
9947,STM3260,3428893,3430278
9949,STM3261,3430310,3431365
9952,STM3262,3431463,3432249
9955,yraL,3432407,3433282
9958,yraM,3433323,3435376
9961,yraN,3435322,3435729
9964,yraO,3435741,3436341
9967,yraP,3436340,3436926
9970,yraR,3436993,3437680
9973,yhbO,3437749,3438277
9976,yhbP,3438257,3438710
9979,yhbQ,3438718,3439055
9982,yhbS,3439042,3439555
9985,yhbT,3439539,3440078
9988,yhbU,3440269,3441275
9991,yhbV,3441247,3442162
9994,yhbW,3442340,3443347
9996,STM3277,3443325,3444050
9999,STM3278,3444199,3444733
10002,mtr,3444794,3446123
10009,deaD,3446192,3448132
10011,nlpI,3448260,3449151
10014,pnp,3449254,3451401
10017,rpsO,3451631,3451913
10020,truB,3452051,3453006
10022,rbfA,3452995,3453410
10026,infB,3453617,3456309
10029,nusA,3456320,3457839
10032,yhbC,3457850,3458272
10034,metY,3458513,3458586
10037,argG,3458864,3460273
10039,STM3291,3460359,3461430
10042,leuU,3461762,3461845
10045,secG,3461859,3462207
10048,mrsA,3462414,3463767
10050,folP,3463744,3464606
10054,hflB,3464697,3466631
10056,ftsJ,3466735,3467374
10059,yhbY,3467431,3467781
10062,greA,3467937,3468425
10065,dacB,3468641,3470094
10068,yhbZ,3470226,3471410
10072,rpmA,3472508,3472781
10075,rplU,3472785,3473108
10078,ispB,3473342,3474325
10081,nlp,3474541,3474844
10084,murA,3474902,3476173
10087,yrbA,3476215,3476508
10089,yrbB,3476657,3476967
10092,yrbC,3476953,3477603
10095,yrbD,3477607,3478173
10098,yrbE,3478163,3478963
10101,yrbF,3478953,3479777
10104,yrbG,3479967,3480955
10107,yrbH,3480956,3481955
10110,yrbI,3481962,3482542
10114,yrbK,3482519,3483114
10116,yhbN,3483067,3483637
10119,yhbG,3483644,3484369
10123,rpoN,3484314,3485850
10126,yhbH,3485861,3486160
10129,ptsN,3486259,3486769
10132,yhbJ,3486800,3487669
10135,ptsO,3487649,3487938
10138,yrbL,3488176,3488819
10141,mtgA,3488894,3489630
10143,yhbL,3489619,3490288
10147,arcB,3490499,3492847
10150,yhcC,3492929,3493876
10156,gltB,3494517,3498990
10159,gltD,3498989,3500418
10162,yhcG,3500615,3501728
10165,STM3333,3501797,3503098
10170,STM3334,3503075,3504365
10173,yhcH,3504448,3504928
10176,nanK,3504912,3505798
10178,nanE,3505784,3506484
10182,nanT,3506520,3508010
10184,nanA,3508126,3509028
10187,yhcK,3509154,3509945
10189,sspB,3510054,3510569
10192,sspA,3510560,3511210
10195,STM3343,3511461,3512217
10198,rpsI,3512413,3512811
10201,rplM,3512821,3513264
10204,yhcM,3513552,3514695
10207,yhcB,3514856,3515267
10210,degQ,3515404,3516791
10213,degS,3516884,3517954
10215,STM3350,3517988,3518719
10217,oadB,3518739,3520046
10220,oadA,3520053,3521835
10223,oadG,3521844,3522103
10226,STM3354,3522254,3522887
10229,STM3355,3522871,3523781
10232,STM3356,3523803,3525075
10235,STM3357,3525282,3525953
10237,STM3358,3525934,3526567
10241,mdh,3526683,3527727
10248,argR,3527894,3528505
10255,yhcN,3528858,3529133
10258,STM3362,3529230,3529503
10261,yhcO,3529563,3529848
10264,yhcP,3530007,3531974
10266,yhcQ,3531980,3532921
10269,yhcR,3532920,3533132
10272,yhcS,3533305,3534234
10274,tldD,3534357,3535802
10276,yhdP,3535947,3539759
10279,cafA,3539854,3541334
10281,yhdE,3541313,3541915
10285,mreD,3541915,3542413
10288,mreC,3542406,3543475
10291,mreB,3543523,3544583
10294,yhdA,3544874,3546831
10297,yhdH,3547007,3547992
10300,STM3377,3548092,3549109
10303,STM3378,3549094,3549709
10306,accB,3550038,3550572
10311,accC,3550574,3551932
10314,yhdT,3552029,3552283
10318,panF,3552260,3553724
10320,prmA,3553736,3554617
10322,yhdG,3555169,3556243
10328,fis,3556262,3556565
10331,yhdJ,3556638,3557535
10334,yhdU,3557606,3557782
10337,STM3388,3557933,3560032
10339,envR,3560035,3560712
10342,acrE,3561100,3562268
10345,acrF,3562267,3565393
10348,yhdV,3565618,3565850
10351,rrfF,3566629,3566750
10354,thrV,3566791,3566863
10357,rrfD,3566874,3566995
10360,rrlD,3567085,3570078
10363,STM3397,3570314,3570386
10366,rrsD,3570470,3572013
10369,yrdA,3572480,3573043
10372,yrdB,3573019,3573290
10375,aroE,3573273,3574104
10377,yrdC,3574096,3574681
10380,yrdD,3574673,3575215
10383,smg,3575242,3575729
10386,smf,3575687,3576826
10389,def,3576933,3577452
10392,fmt,3577452,3578415
10395,sun,3578467,3579756
10397,trkA,3579758,3581154
10400,mscL,3581282,3581709
10403,STM3411,3581645,3581914
10405,zntR,3581972,3582408
10408,yhdN,3582408,3582788
10411,rplQ,3582884,3583279
10414,rpoA,3583308,3584306
10417,rpsD,3584323,3584956
10420,rpsK,3584977,3585382
10423,rpsM,3585383,3585751
10426,rpmJ,3585886,3586015
10429,secY,3586034,3587381
10431,rplO,3587373,3587819
10434,rpmD,3587811,3588005
10438,rpsE,3587994,3588507
10441,rplR,3588512,3588876
10444,rplF,3588875,3589417
10447,rpsH,3589421,3589829
10450,rpsN,3589847,3590168
10453,rplE,3590167,3590719
10456,rplX,3590721,3591047
10459,rplN,3591046,3591430
10462,rpsQ,3591581,3591849
10464,rpmC,3591835,3592037
10468,rplP,3592026,3592450
10471,rpsC,3592449,3593163
10474,rplV,3593168,3593509
10477,rpsS,3593515,3593804
10480,rplB,3593810,3594644
10483,rplW,3594649,3594965
10486,rplD,3594948,3595565
10489,rplC,3595564,3596205
10492,rpsJ,3596226,3596553
10495,hopD,3596910,3597384
10498,bfr,3597381,3597873
10501,bfd,3597930,3598136
10504,tufA,3598309,3599500
10507,fusA,3599565,3601689
10510,rpsG,3601776,3602259
10513,rpsL,3602342,3602729
10516,yheL,3602842,3603138
10519,yheM,3603137,3603507
10522,yheN,3603493,3603890
10525,yheO,3603879,3604618
10528,fkpA,3604878,3605708
10531,slyX,3605906,3606134
10534,slyD,3606322,3606923
10537,yheV,3607007,3607212
10540,kefB,3607218,3609033
10542,yheR,3609023,3609585
10546,yheS,3609830,3611747
10550,STM3461,3612133,3612455
10553,yheT,3612642,3613709
10555,yheU,3613706,3613924
10557,prkB,3613965,3614845
10560,yhfA,3614941,3615513
10567,crp,3615460,3616285
10574,yhfK,3616334,3618421
10576,argD,3618464,3619751
10581,pabA,3619767,3620341
10584,fic,3620362,3620972
10586,yhfG,3620954,3621133
10590,ppiA,3621230,3621875
10597,yhfC,3622069,3623260
10600,nirB,3623325,3626066
10608,nirD,3626052,3626389
10611,nirC,3626649,3627464
10614,cysG,3627463,3628849
10617,bigA,3629155,3635036
10621,tnpA_5,3635168,3635632
10624,yhfL,3635928,3636110
10627,trpS,3636255,3637272
10629,gph,3637252,3638020
10632,rpe,3638003,3638692
10636,dam,3638698,3639534
10638,damX,3639715,3641004
10641,aroB,3641090,3642195
10644,aroK,3642235,3642756
10646,hofQ,3643221,3644472
10648,yrfA,3644374,3644791
10652,yrfB,3644765,3645252
10655,yrfC,3645222,3645778
10658,yrfD,3645761,3646556
10661,mrcA,3646637,3649213
10663,yrfE,3649309,3649920
10666,yrfF,3650184,3652327
10669,yrfG,3652380,3653060
10672,yrfH,3653060,3653472
10675,yrfI,3653491,3654375
10677,yhgE,3654485,3656206
10680,pckA,3656520,3658193
10685,envZ,3658268,3659637
10687,ompR,3659617,3660468
10693,greB,3660546,3661035
10696,yhgF,3661120,3663464
10699,feoA,3663893,3664128
10702,feoB,3664147,3666465
10704,yhgG,3666464,3666714
10707,STM3508,3666939,3667863
10710,bioH,3667899,3668683
10713,yhgH,3668695,3669390
10716,yhgI,3669437,3670024
10720,gntT,3670225,3671717
10725,malQ,3671836,3673925
10728,malP,3673924,3676406
10735,malT,3676747,3679616
10741,STM3516,3679704,3679992
10743,STM3517,3679982,3680256
10747,rtcA,3680351,3681381
10750,rtcB,3681374,3682600
10754,STM3521,3683136,3684694
10757,rtcR,3684866,3686462
10760,glpR,3686459,3687229
10763,glpG,3687311,3688141
10765,glpE,3688217,3688543
10768,glpD,3688661,3690250
10775,STM3527,3690297,3690852
10778,STM3528,3690852,3692416
10781,STM3529,3692505,3693621
10786,STM3531,3695266,3696998
10788,STM3532,3697030,3697947
10791,STM3533,3697991,3698746
10793,glgP,3698924,3701385
10796,glgA,3701391,3702835
10799,glgC,3702824,3704278
10804,glgX,3704134,3706118
10807,glgB,3706107,3708307
10810,asd,3708640,3709761
10813,yhgN,3709870,3710253
10816,gntU,3710170,3711523
10818,gntK,3711507,3712210
10824,gntR,3712179,3713181
10827,yhhW,3713304,3714014
10830,yhhX,3714123,3715172
10833,yhhY,3715616,3716117
10836,STM3547,3716376,3717596
10839,STM3548,3717605,3718373
10842,STM3549,3718421,3719398
10846,STM3550,3719384,3720429
10848,ggt,3720474,3722232
10851,yhhA,3722330,3722758
10854,ugpQ,3722771,3723524
10857,ugpC,3723508,3724588
10859,ugpE,3724580,3725439
10863,ugpA,3725422,3726325
10866,ugpB,3726373,3727699
10869,STM3558,3727948,3728322
10871,yhhV,3728313,3728548
10875,livF,3728666,3729389
10878,livG,3729381,3730161
10881,livM,3730145,3731439
10883,livH,3731419,3732356
10887,livK,3732405,3733570
10892,yhhK,3733936,3734319
10894,STM3566,3734292,3734431
10897,livJ,3734514,3735715
10903,rpoH,3735939,3736803
10910,ftsX,3737039,3738109
10914,ftsE,3738087,3738766
10918,ftsY,3738758,3740250
10921,yhhF,3740341,3740955
10924,yhhL,3740933,3741214
10927,yhhM,3741236,3741619
10930,yhhN,3741738,3742375
10933,zntA,3742444,3744654
10936,tcp,3744847,3746497
10939,yhhP,3746521,3746773
10942,yhhQ,3746925,3747601
10945,STM3580,3747661,3748231
10948,yhhS,3748235,3749494
10950,yhhT,3749572,3750633
10953,acpT,3750665,3751263
10956,nikR,3751341,3751756
10959,yhhJ,3751846,3752981
10962,yhiH,3752970,3755666
10965,yhiI,3755708,3756786
10968,yhiN,3757081,3758289
10971,pitA,3758493,3760004
10974,uspB,3760144,3760487
10978,uspA,3760693,3761301
10984,yhiP,3761619,3763095
10987,yhiQ,3763187,3763959
10990,prlC,3763952,3766007
10993,STM3595,3766176,3767454
10996,yhiR,3767641,3768500
10999,gor,3768594,3769957
11002,STM3598,3770004,3771054
11005,STM3599,3771106,3772433
11008,STM3600,3772479,3773335
11011,STM3601,3773388,3774372
11014,STM3602,3774541,3775265
11017,treF,3775568,3777235
11020,STM3604,3777248,3778842
11023,STM3605,3779114,3779474
11026,yhjB,3779480,3780098
11029,yhjC,3780707,3781612
11032,yhjD,3781669,3782713
11035,yhjE,3783053,3784386
11038,yhjG,3784426,3786499
11041,yhjH,3786596,3787376
11044,kdgK,3787579,3788521
11047,yhjJ,3788575,3790073
11050,dctA,3790282,3791579
11053,yhjK,3791726,3793699
11055,yhjL,3793906,3797460
11057,bcsC,3797430,3798539
11060,yhjN,3798543,3800843
11062,yhjO,3800854,3803491
11064,yhjQ,3803475,3804240
11067,yhjR,3804228,3804445
11071,yhjS,3804676,3806247
11073,yhjT,3806230,3806435
11077,yhjU,3806418,3808111
11079,STM3624A,3808685,3808825
11081,yhjV,3808932,3810241
11084,dppF,3810342,3811367
11086,dppD,3811352,3812345
11090,dppC,3812346,3813259
11093,dppB,3813258,3814290
11096,dppA,3814434,3816223
11101,STM3631,3816597,3817926
11104,STM3632,3817980,3819112
11107,STM3633,3819246,3820261
11110,proK,3820424,3820497
11113,yhjW,3820588,3822293
11116,lpfE,3822497,3823031
11119,lpfD,3823030,3824116
11122,lpfC,3824127,3826668
11125,lpfB,3826678,3827389
11128,lpfA,3827461,3827997
11130,yhjY,3828503,3829221
11133,tag,3829354,3829945
11136,yiaC,3829910,3830363
11139,bisC,3830332,3832677
11142,yiaD,3832807,3833480
11145,yiaE,3833687,3834673
11148,yiaF,3834723,3835447
11151,yiaG,3835860,3836162
11154,cspA,3836438,3836663
11157,STM3650,3836830,3837376
11160,STM3651,3837748,3838240
11162,STM3652,3838221,3838508
11165,STM3653,3838686,3839161
11169,glyS,3839782,3841860
11172,glyQ,3841861,3842783
11175,STM3657,3842911,3843217
11178,yiaH,3843370,3844374
11181,yiaB,3844397,3844762
11184,xylB,3844925,3846393
11187,xylA,3846479,3847813
11192,xylR,3848150,3849342
11195,bax,3849403,3850238
11200,malS,3850510,3852570
11205,avtA,3852744,3853994
11207,ysaA,3854031,3854517
11210,yiaJ,3854621,3855438
11213,yiaK,3855638,3856649
11216,yiaL,3856648,3857125
11219,STM3670,3857142,3858081
11222,yiaM,3858209,3858693
11226,yiaN,3858683,3859973
11228,yiaO,3859973,3860971
11232,lyxK,3860960,3862471
11234,sgbH,3862454,3863130
11238,sgbU,3863114,3863983
11240,sgbE,3863960,3864672
11243,STM3678,3864833,3865652
11246,STM3679,3865905,3867867
11249,aldB,3867985,3869535
11256,STM3681,3869686,3870573
11261,selB,3870858,3872725
11263,selA,3872705,3874107
11267,yibF,3874195,3874814
11275,mtlA,3875190,3877195
11280,mtlD,3877404,3878564
11283,mtlR,3878561,3879151
11285,STM3688,3879161,3879377
11288,yibL,3879648,3880023
11291,STM3690,3880507,3881196
11294,STM3691,3881233,3885625
11297,lldP,3885911,3887579
11300,lldR,3887564,3888352
11304,lldD,3888334,3889539
11306,yibK,3889592,3890076
11309,STM3696,3890144,3891155
11312,STM3697,3891459,3892663
11315,STM3698,3892729,3894047
11318,cysE,3894130,3894963
11321,gpsA,3895029,3896059
11323,secB,3896048,3896528
11327,grxC,3896559,3896823
11330,yibN,3896897,3897328
11332,pmgI,3897564,3899120
11335,yibP,3899112,3900413
11338,yigQ,3900398,3901379
11341,yibD,3901366,3902412
11344,tdh,3902894,3903930
11347,kbl,3903929,3905189
11354,rfaD,3905316,3906260
11357,rfaF,3906263,3907309
11359,rfaC,3907298,3908262
11362,rfaL,3908295,3909516
11365,rfaK,3909573,3910724
11368,rfaZ,3910819,3911628
11370,rfaY,3911778,3912476
11372,rfaJ,3912499,3913520
11375,rfaI,3913527,3914540
11377,rfaB,3914546,3915636
11380,yibR,3915695,3915928
11382,rfaP,3915960,3916769
11385,rfaG,3916750,3917888
11387,rfaQ,3917871,3918924
11391,kdtA,3919350,3920627
11393,kdtB,3920626,3921115
11396,mutM,3921143,3921963
11399,rpmG,3922050,3922230
11402,rpmB,3922238,3922487
11405,radC,3922692,3923371
11408,dfp,3923520,3924753
11411,dut,3924734,3925189
11413,ttk,3925280,3925893
11416,pyrE,3925971,3926625
11419,rph,3926691,3927421
11422,yicC,3927521,3928396
11425,STM3736,3928446,3929351
11428,STM3737,3929414,3930303
11431,yigC,3930542,3931171
11434,yicF,3931168,3932865
11437,gmk,3933094,3933733
11440,rpoZ,3933772,3934063
11443,spoT,3934071,3936193
11446,spoU,3936198,3936887
11449,recG,3936873,3938974
11451,STM3745,3938977,3939834
11454,gltS,3939831,3941048
11457,yicE,3941248,3942655
11460,yicH,3942766,3944485
11463,yicI,3944588,3946918
11466,yicJ,3946918,3948311
11469,selC,3948588,3948678
11472,STM3752,3948999,3949347
11475,sugR,3950014,3951211
11478,STM3754,3951208,3951558
11480,rhuM,3951739,3952782
11483,rmbA,3954066,3954698
11486,misL,3954765,3957640
11489,fidL,3957735,3958208
11492,marT,3958210,3959080
11495,STM3760,3959120,3959233
11497,slsA,3959839,3960531
11500,cigR,3960760,3961244
11503,mgtB,3961554,3964284
11506,mgtC,3964500,3965203
11509,yicL,3965695,3966606
11512,STM3766,3966649,3967597
11515,STM3767,3967826,3968575
11518,STM3768,3968556,3969668
11521,STM3769,3969669,3970536
11523,STM3770,3970526,3971281
11527,STM3771,3971421,3971913
11530,STM3772,3971917,3972350
11533,STM3773,3972561,3975364
11536,STM3774,3975550,3975849
11539,STM3775,3975948,3977337
11542,yicM,3977397,3978602
11545,STM3777,3978799,3979165
11548,STM3778,3979142,3979472
11551,STM3779,3979563,3979839
11554,STM3780,3979842,3980709
