"","gene","start","end"
"2713","STM2738",2876177,2876815
"2714","STM2739",2876819,2877844
"2715","STM2740",2878160,2879237
"2716","STM2741",2879461,2880058
"2717","STM2742",2880448,2881641
"2718","STM2743",2881976,2882803
"2719","STM2744",2883247,2883469
"2720","STM2745",2883505,2885574
"2721","STM2746",2886073,2887360
"2722","STM2747",2887399,2888223
"2723","STM2748",2888377,2888738
"2724","STM2749",2888824,2889112
"2725","STM2750",2889217,2889746
"2726","STM2751",2889736,2890117
"2727","STM2752",2890106,2891094
"2728","STM2753",2891098,2892118
"2729","STM2754",2892413,2893615
"2730","STM2755",2893689,2894331
"2731","STM2756",2894348,2894919
"2732","STM2757",2894911,2895760
"2733","STM2758",2895883,2897432
"2734","STM2759",2897642,2899326
"2735","STM2760",2900435,2901318
"2736","STM2761",2901484,2903358
"2737","STM2762",2903618,2904901
"2738","STM2763",2905473,2906075
"2739","STM2764",2906456,2906923
"2740","STM2765",2907070,2907343
"2741","STM2766",2907789,2908434
"2742","STM2767",2908424,2910413
"2743","STM2768",2910685,2911847
"2744","fljA",2912627,2913166
"2745","fljB",2913234,2914761
"2746","hin",2914839,2915418
"2747","iroB",2916374,2917496
"2748","iroC",2917570,2921230
"2749","iroD",2921334,2922584
"2750","iroE",2922609,2923551
"2751","iroN",2923593,2925778
"2752","STM2779",2926299,2926631
"2753","STM2780",2926806,2927863
"2754","virK",2928377,2929306
"2755","mig-14",2929591,2930495
"2756","nxiA",2931217,2932237
"2757","tctE",2932363,2933785
"2758","tctD",2933765,2934446
"2759","STM2786",2934587,2935571
"2760","STM2787",2935577,2936017
"2761","STM2788",2936022,2937542
"2762","STM2789",2937829,2938822
"2763","ygaF",2938834,2940116
"2764","gabD",2940126,2941586
"2765","gabT",2941587,2942884
"2766","gabP",2943003,2944414
"2767","ygaE",2944444,2945133
"2768","ygaU",2945155,2945613
"2769","yqaE",2945704,2945873
"2770","STM2797",2946045,2946344
"2771","ygaP",2946343,2946881
"2772","stpA",2947229,2947770
"2773","STM2800",2948316,2948778
"2774","ygaC",2948813,2949174
"2775","ygaM",2949313,2949651
"2776","STM2803",2949735,2951074
"2777","STM2804",2951145,2951589
"2778","nrdH",2951846,2952106
"2779","nrdI",2952092,2952513
"2780","nrdE",2952470,2954630
"2781","nrdF",2954629,2955600
"2782","proV",2955884,2957157
"2783","proW",2957137,2958214
"2784","proX",2958273,2959279
"2785","STM2812",2959431,2960628
"2786","emrR",2960989,2961655
"2787","emrA",2961770,2962954
"2788","emrB",2962959,2964509
"2789","STM2816",2964558,2965933
"2790","luxS",2966274,2966800
"2791","gshA",2966939,2968511
"2792","yqaA",2968572,2969014
"2793","yqaB",2968994,2969569
"2794","STM2821",2969932,2970005
"2795","STM2822",2970202,2970275
"2796","STM2823",2970341,2970414
"2797","STM2824",2970480,2970553
"2798","STM2825",2970560,2970649
"2799","csrA",2970955,2971152
"2800","alaS",2971375,2974015
"2801","oraA",2974241,2974751
"2802","recA",2974858,2976032
"2803","ygaD",2976004,2976510
"2804","mltB",2976979,2978069
"2805","srlA",2978191,2978875
"2806","srlE",2978859,2979843
"2807","slrB",2979844,2980217
"2808","srlD",2980216,2981008
"2809","gutM",2981072,2981443
"2810","srlR",2981625,2982414
"2811","gutQ",2982428,2983372
"2812","ygaA",2983369,2984898
"2813","STM2840",2985066,2986514
"2814","ygbD",2986500,2987644
"2815","hypF",2987741,2989997
"2816","hydN",2990127,2990684
"2817","STM2844",2990873,2991687
"2818","hycI",2991709,2992190
"2819","hycH",2992172,2992596
"2820","hycG",2992579,2993357
"2821","hycF",2993346,2993899
"2822","hycE",2993898,2995607
"2823","hycD",2995625,2996561
"2824","hycC",2996551,2998390
"2825","hycB",2998377,2998997
"2826","hycA",2999131,2999606
"2827","hypA",2999794,3000158
"2828","hypB",3000215,3001099
"2829","hypC",3001076,3001362
"2830","hypD",3001351,3002483
"2831","hypE",3002516,3003490
"2832","fhlA",3003696,3005787
"2833","ygbA",3005849,3006207
"2834","sitA",3006369,3007292
"2835","sitB",3007281,3008110
"2836","sitC",3008100,3008967
"2837","sitD",3008951,3009806
"2838","avrA",3009905,3010816
"2839","sprB",3010974,3011735
"2840","hilC",3012114,3013008
"2841","STM2868",3013346,3013804
"2842","orgA",3013795,3014479
"2843","STM2870",3014432,3015046
"2844","prgK",3015003,3015761
"2845","prgJ",3015758,3016069
"2846","prgI",3016082,3016331
"2847","prgH",3016349,3017527
"2848","hilD",3017838,3018772
"2849","hilA",3019846,3021524
"2850","iagB",3021534,3022024
"2851","sptP",3022078,3023717
"2852","sicP",3023696,3024095
"2853","STM2880",3024115,3024375
"2854","iacP",3024419,3024672
"2855","sipA",3024686,3026750
"2856","sipD",3026762,3027799
"2857","sipC",3027864,3029098
"2858","sipB",3029121,3030909
"2859","sicA",3030905,3031414
"2860","spaS",3031540,3032617
"2861","spaR",3032597,3033394
"2862","spaQ",3033392,3033656
"2863","spaP",3033678,3034357
"2864","spaO",3034342,3035261
"2865","invJ",3035253,3036271
"2866","invI",3036263,3036711
"2867","invC",3036684,3037979
"2868","invB",3037976,3038390
"2869","invA",3038407,3040471
"2870","invE",3040489,3041615
"2871","invG",3041604,3043292
"2872","invF",3043289,3043939
"2873","invH",3044391,3044839
"2874","STM2901",3045264,3045719
"2875","STM2902",3045704,3046051
"2876","STM2903",3046324,3046656
"2877","STM2904",3047331,3047629
"2878","STM2905",3047621,3048153
"2879","STM2906",3048226,3048418
"2880","pphB",3048768,3049434
"2881","STM2908",3049606,3050134
"2882","mutS",3050270,3052853
"2883","STM2910",3052909,3053296
"2884","STM2911",3053286,3054501
"2885","STM2912",3054582,3055514
"2886","STM2913",3055556,3057059
"2887","STM2914",3057049,3058006
"2888","ygbM",3058039,3058829
"2889","ygbL",3058820,3059473
"2890","ygbK",3059455,3060728
"2891","ygbJ",3060711,3061645
"2892","ygbI",3061819,3062595
"2893","STM2920",3062614,3063025
"2894","STM2921",3063183,3063782
"2895","STM2922",3063774,3065209
"2896","STM2923",3065213,3065456
"2897","rpoS",3065501,3066506
"2898","nlpD",3066556,3067808
"2899","pcm",3067865,3068508
"2900","surE",3068485,3069256
"2901","ygbO",3069227,3070287
"2902","ispF",3070273,3070766
"2903","ispD",3070752,3071474
"2904","ygbQ",3071481,3071803
"2905","ygbE",3071983,3072349
"2906","cysC",3072357,3072975
"2907","cysN",3072949,3074399
"2908","cysD",3074398,3075386
"2909","iap",3075546,3076603
"2910","ygbF",3078251,3078559
"2911","STM2938",3078544,3079477
"2912","ygcH",3079461,3080122
"2913","STM2940",3080093,3080851
"2914","yghJ",3080850,3081921
"2915","STM2942",3081922,3082490
"2916","STM2943",3082479,3084035
"2917","ygcB",3084047,3086721
"2918","sopD",3087148,3088108
"2919","cysH",3088196,3088939
"2920","cysI",3089006,3090731
"2921","cysJ",3090718,3092582
"2922","ptpS",3092941,3093303
"2923","STM2950",3093391,3094196
"2924","ygcF",3096564,3097244
"2925","eno",3097371,3098681
"2926","pyrG",3098752,3100399
"2927","mazG",3100617,3101417
"2928","STM2955",3102447,3102808
"2929","relA",3102887,3105310
"2930","ygcA",3105173,3106475
"2931","barA",3106516,3109282
"2932","STM2959",3109326,3110474
"2933","gudD",3110546,3111898
"2934","ygcY",3111907,3113260
"2935","gudT",3113244,3114615
"2936","STM2963",3115083,3115548
"2937","yqcB",3115551,3116333
"2938","yqcC",3116333,3116674
"2939","csrB",3116703,3117057
"2940","syd",3117274,3117828
"2941","yqcD",3117868,3118736
"2942","ygdH",3118838,3120213
"2943","sdaC",3120766,3122067
"2944","sdaB",3122115,3123493
"2945","exo",3123584,3124419
"2946","fucO",3124511,3125672
"2947","fucA",3125676,3126333
"2948","fucI",3128214,3130001
"2949","fucK",3130090,3131520
"2950","fucU",3131509,3131944
"2951","fucR",3131988,3132712
"2952","ygdE",3132771,3133884
"2953","ygdD",3133864,3134271
"2954","gcvA",3134278,3135307
"2955","ygdI",3135542,3135781
"2956","csdA",3135952,3137167
"2957","ygdK",3137147,3137610
"2958","STM2986",3137905,3138797
"2959","ygdL",3138849,3139663
"2960","mltA",3139765,3140878
"2961","metZ",3141070,3141143
"2962","metW",3141176,3141249
"2963","amiC",3141362,3142622
"2964","argA",3142836,3144179
"2965","recD",3144282,3146128
"2966","recB",3146114,3149659
"2967","ptr",3149652,3152551
"2968","recC",3152718,3156100
"2969","ppdC",3156105,3156436
"2970","ygdB",3156410,3156831
"2971","ppdB",3156814,3157388
"2972","ppdA",3157368,3157838
"2973","thyA",3158023,3158825
"2974","lgt",3158824,3159709
"2975","ptsP",3159915,3162181
"2976","ygdP",3162174,3162715
"2977","mutH",3163375,3164082
"2978","ygdQ",3164250,3164977
"2979","ygdR",3165135,3165365
"2980","tas",3165544,3166596
"2981","ygeD",3166683,3167898
"2982","aas",3167878,3170049
"2983","galR",3170619,3171658
"2984","STM3012",3171660,3172691
"2985","lysA",3172701,3173975
"2986","lysR",3174070,3175016
"2987","ygeA",3174988,3175707
"2988","araE",3175808,3177396
"2989","kduD",3177580,3178352
"2990","kduI",3178398,3179243
"2991","yqeF",3179664,3180851
"2992","STM3020",3180965,3181833
"2993","STM3021",3181899,3182387
"2994","STM3022",3182529,3183758
"2995","yohL",3183789,3184072
"2996","yohM",3184170,3185049
"2997","STM3025",3185259,3186024
"2998","STM3026",3186660,3187743
"2999","stdC",3187733,3188483
"3000","stdB",3188517,3191023
"3001","stdA",3191126,3191849
"3002","STM3030",3192429,3193077
"3003","STM3031",3193108,3193651
"3004","tnpA_4",3194324,3194788
"3005","STM3033",3195162,3195568
"3006","STM3034",3195560,3195794
"3007","STM3035",3195957,3196215
"3008","STM3036",3196483,3197296
"3009","glyU",3197431,3197501
"3010","STM3038",3197581,3198339
"3011","idi",3198593,3199149
"3012","lysS",3199225,3200753
"3013","prfB",3200752,3201633
"3014","recJ",3201955,3203704
"3015","dsbC",3203694,3204423
"3016","xerD",3204431,3205339
"3017","fldB",3205420,3205961
"3018","ygfX",3206014,3206441
"3019","ygfY",3206408,3206684
"3020","ygfZ",3206911,3207904
"3021","yqfA",3208020,3208691
"3022","yqfB",3208843,3209169
"3023","bglA",3209313,3210746
"3024","STM3052",3210794,3211694
"3025","gcvP",3212143,3215031
"3026","gcvH",3215179,3215582
"3027","gcvT",3215594,3216838
"3028","visC",3217143,3218357
"3029","ubiH",3218471,3219663
"3030","pepP",3219646,3220976
"3031","ygfB",3220988,3221572
"3032","ygfE",3221721,3222062
"3033","ygfA",3222342,3222904
"3034","serA",3223285,3224530
"3035","rpiA",3224783,3225457
"3036","iciA",3225578,3226489
"3037","yggE",3226755,3227512
"3038","yggA",3227595,3228243
"3039","yggB",3228430,3229302
"3040","fba",3229517,3230610
"3041","pgk",3230698,3231872
"3042","epd",3231883,3233099
"3043","STM3071",3233298,3233728
"3044","STM3072",3233748,3234332
"3045","STM3073",3234333,3235040
"3046","STM3074",3235022,3235705
"3047","STM3075",3235693,3236355
"3048","tktA",3236399,3238401
"3049","yggG",3238653,3239424
"3050","speB",3239525,3240457
"3051","STM3079",3240650,3241606
"3052","STM3080",3241820,3242299
"3053","STM3081",3242332,3243343
"3054","STM3082",3243353,3244380
"3055","STM3083",3244372,3245852
"3056","STM3084",3247104,3247910
"3057","STM3085",3248058,3248795
"3058","speA",3248933,3251005
"3059","yqgB",3250918,3251049
"3060","yqgC",3251170,3251347
"3061","yqgD",3251344,3251654
"3062","metK",3251684,3252853
"3063","galP",3253334,3254740
"3064","sprT",3254819,3255316
"3065","endA",3255348,3256118
"3066","yggJ",3256128,3256926
"3067","gshB",3256934,3257893
"3068","yqgE",3258095,3258672
"3069","yqgF",3258658,3259088
"3070","STM3098",3259135,3259824
"3071","yggR",3259953,3260945
"3072","yggS",3260944,3261655
"3073","yggT",3261664,3262240
"3074","yggU",3262225,3262527
"3075","yggV",3262525,3263128
"3076","yggW",3263105,3264257
"3077","yggM",3264348,3265374
"3078","ansB",3265488,3266704
"3079","yggN",3266723,3267453
"3080","yggL",3267492,3267830
"3081","yggH",3267818,3268554
"3082","mutY",3268692,3269744
"3083","yggX",3269761,3270047
"3084","mltC",3270160,3271245
"3085","nupG",3271265,3272718
"3086","speC",3272780,3275026
"3087","yqgA",3275329,3276047
"3088","pheV",3276153,3276225
"3089","STM3117",3276387,3276826
"3090","STM3118",3276832,3278170
"3091","STM3119",3278182,3278716
"3092","STM3120",3278733,3279583
"3093","STM3121",3279662,3280545
"3094","STM3122",3280593,3282338
"3095","STM3123",3282401,3283592
"3096","STM3124",3284090,3284780
"3097","STM3125",3284884,3285445
"3098","STM3126",3285419,3286924
"3099","STM3127",3287127,3287509
"3100","STM3128",3287516,3288828
"3101","STM3129",3288967,3290463
"3102","STM3130",3290599,3290989
"3103","STM3131",3290979,3291471
"3104","STM3132",3292190,3293120
"3105","STM3133",3293152,3294035
"3106","STM3134",3294426,3295741
"3107","STM3135",3296082,3297319
"3108","STM3136",3297418,3298902
"3109","STM3137",3298901,3300326
"3110","STM3138",3300626,3301691
"3111","gsp",3302354,3304221
"3112","yghU",3304428,3305303
"3113","STM3141",3305371,3306087
"3114","STM3142",3306081,3307138
"3115","hybG",3307209,3307470
"3116","hybF",3307485,3307840
"3117","hybE",3307819,3308320
"3118","hybD",3308300,3308805
"3119","hybC",3308794,3310511
"3120","hybB",3310494,3311684
"3121","hybA",3311662,3312663
"3122","hypO",3312651,3313785
"3123","yghW",3313959,3314257
"3124","STM3152",3314331,3315981
"3125","yqhA",3316281,3316784
"3126","STM3154",3317055,3317570
"3127","STM3155",3317656,3318072
"3128","STM3156",3318053,3318463
"3129","yghA",3318573,3319471
"3130","exbD",3319584,3320023
"3131","exbB",3320016,3320763
"3132","STM3160",3320743,3320892
"3133","metC",3320989,3322189
"3134","yghB",3322318,3322988
"3135","yqhC",3323052,3323983
"3136","yqhD",3324131,3325307
"3137","yqhE",3325401,3326240
"3138","STM3166",3326406,3327890
"3139","STM3167",3327929,3328390
"3140","ygiR",3328945,3331127
"3141","STM3169",3331597,3332587
"3142","STM3170",3332622,3333111
"3143","ygiK",3333116,3334429
"3144","sufI",3334474,3335897
"3145","plsC",3335960,3336706
"3146","parC",3336954,3339227
"3147","STM3175",3339323,3340196
"3148","ygiW",3340261,3340668
"3149","ygiX",3340793,3341464
"3150","ygiY",3341450,3342810
"3151","mdaB",3342906,3343498
"3152","ygiN",3343518,3343844
"3153","parE",3343969,3345861
"3154","yqiA",3345889,3346480
"3155","icc",3346470,3347308
"3156","yqiB",3347322,3347753
"3157","yqiE",3347741,3348385
"3158","tolC",3348574,3350049
"3159","ygiB",3350249,3350933
"3160","ygiC",3350926,3352102
"3161","ygiD",3352164,3353007
"3162","ygiE",3353081,3353866
"3163","STM3191",3354502,3355474
"3164","STM3192",3355510,3356304
"3165","STM3193",3356317,3356995
"3166","STM3194",3357004,3357687
"3167","ribB",3357858,3358525
"3168","yqiC",3358881,3359247
"3169","glgS",3359321,3359539
"3170","STM3198",3359775,3360408
"3171","yqiK",3360413,3362106
"3172","rfaE",3362566,3364011
"3173","glnE",3364047,3366905
"3174","ygiF",3367008,3368315
"3175","ygiM",3368551,3369165
"3176","cca",3369216,3370469
"3177","bacA",3370574,3371408
"3178","folB",3371493,3371861
"3179","ygiH",3371947,3372570
"3180","gcp",3372821,3373849
"3181","rpsU",3373960,3374277
"3182","dnaG",3374504,3376258
"3183","rpoD",3376224,3378255
"3184","mug",3378379,3378896
"3185","ileX",3379011,3379083
"3186","yqjH",3379166,3379943
"3187","yqjI",3380156,3380812
"3188","STM3216",3380809,3382380
"3189","aer",3382762,3384294
"3190","oat",3384796,3386091
"3191","fadH",3386250,3388280
"3192","ygjO",3388361,3389508
"3193","ygjP",3389572,3390080
"3194","ygjQ",3390213,3390924
"3195","ygjR",3390994,3392011
"3196","ygjT",3392272,3393252
"3197","ygjU",3393495,3394751
"3198","yqjA",3395189,3395863
"3199","yqjB",3395854,3396250
"3200","yqjC",3396379,3396763
"3201","yqjD",3396793,3397110
"3202","yqjE",3397113,3397511
"3203","yqjK",3397491,3397807
"3204","yqjF",3397952,3398437
"3205","yqjG",3398493,3399491
"3206","yhaH",3399606,3399980
"3207","yhaJ",3400019,3400924
"3208","yhaK",3401007,3401721
"3209","yhaL",3401732,3401909
"3210","yhaN",3402022,3403344
"3211","yhaO",3403358,3404698
"3212","tdcG",3405005,3406374
"3213","tdcE",3406439,3408748
"3214","tdcD",3408767,3409988
"3215","tdcC",3410041,3411383
"3216","tdcB",3411393,3412399
"3217","tdcA",3412480,3413427
"3218","rnpB",3414806,3415186
"3219","garK",3415217,3416374
"3220","garR",3416460,3417368
"3221","garL",3417376,3418158
"3222","garD",3418659,3420247
"3223","STM3251",3420487,3421440
"3224","agaR",3421445,3422298
"3225","STM3253",3422547,3423466
"3226","STM3254",3423470,3424391
"3227","STM3255",3424413,3425845
"3228","STM3256",3425825,3426638
"3229","STM3257",3426824,3428107
"3230","STM3258",3428111,3428586
"3231","STM3259",3428605,3428901
"3232","STM3260",3428893,3430278
"3233","STM3261",3430310,3431365
"3234","STM3262",3431463,3432249
"3235","yraL",3432407,3433282
"3236","yraM",3433323,3435376
"3237","yraN",3435322,3435729
"3238","yraO",3435741,3436341
"3239","yraP",3436340,3436926
"3240","yraR",3436993,3437680
"3241","yhbO",3437749,3438277
"3242","yhbP",3438257,3438710
"3243","yhbQ",3438718,3439055
"3244","yhbS",3439042,3439555
"3245","yhbT",3439539,3440078
"3246","yhbU",3440269,3441275
"3247","yhbV",3441247,3442162
"3248","yhbW",3442340,3443347
"3249","STM3277",3443325,3444050
"3250","STM3278",3444199,3444733
"3251","mtr",3444794,3446123
"3252","deaD",3446192,3448132
"3253","nlpI",3448260,3449151
"3254","pnp",3449254,3451401
"3255","rpsO",3451631,3451913
"3256","truB",3452051,3453006
"3257","rbfA",3452995,3453410
"3258","infB",3453617,3456309
"3259","nusA",3456320,3457839
"3260","yhbC",3457850,3458272
"3261","metY",3458513,3458586
"3262","argG",3458864,3460273
"3263","STM3291",3460359,3461430
"3264","leuU",3461762,3461845
"3265","secG",3461859,3462207
"3266","mrsA",3462414,3463767
"3267","folP",3463744,3464606
"3268","hflB",3464697,3466631
"3269","ftsJ",3466735,3467374
"3270","yhbY",3467431,3467781
"3271","greA",3467937,3468425
"3272","dacB",3468641,3470094
"3273","yhbZ",3470226,3471410
"3274","rpmA",3472508,3472781
"3275","rplU",3472785,3473108
"3276","ispB",3473342,3474325
"3277","nlp",3474541,3474844
"3278","murA",3474902,3476173
"3279","yrbA",3476215,3476508
"3280","yrbB",3476657,3476967
"3281","yrbC",3476953,3477603
"3282","yrbD",3477607,3478173
"3283","yrbE",3478163,3478963
"3284","yrbF",3478953,3479777
"3285","yrbG",3479967,3480955
"3286","yrbH",3480956,3481955
"3287","yrbI",3481962,3482542
"3288","yrbK",3482519,3483114
"3289","yhbN",3483067,3483637
"3290","yhbG",3483644,3484369
"3291","rpoN",3484314,3485850
"3292","yhbH",3485861,3486160
"3293","ptsN",3486259,3486769
"3294","yhbJ",3486800,3487669
"3295","ptsO",3487649,3487938
"3296","yrbL",3488176,3488819
"3297","mtgA",3488894,3489630
"3298","yhbL",3489619,3490288
"3299","arcB",3490499,3492847
"3300","yhcC",3492929,3493876
"3301","gltB",3494517,3498990
"3302","gltD",3498989,3500418
"3303","yhcG",3500615,3501728
"3304","STM3333",3501797,3503098
"3305","STM3334",3503075,3504365
"3306","yhcH",3504448,3504928
"3307","nanK",3504912,3505798
"3308","nanE",3505784,3506484
"3309","nanT",3506520,3508010
"3310","nanA",3508126,3509028
"3311","yhcK",3509154,3509945
"3312","sspB",3510054,3510569
"3313","sspA",3510560,3511210
"3314","STM3343",3511461,3512217
"3315","rpsI",3512413,3512811
"3316","rplM",3512821,3513264
"3317","yhcM",3513552,3514695
"3318","yhcB",3514856,3515267
"3319","degQ",3515404,3516791
"3320","degS",3516884,3517954
"3321","STM3350",3517988,3518719
"3322","oadB",3518739,3520046
"3323","oadA",3520053,3521835
"3324","oadG",3521844,3522103
"3325","STM3354",3522254,3522887
"3326","STM3355",3522871,3523781
"3327","STM3356",3523803,3525075
"3328","STM3357",3525282,3525953
"3329","STM3358",3525934,3526567
"3330","mdh",3526683,3527727
"3331","argR",3527894,3528505
"3332","yhcN",3528858,3529133
"3333","STM3362",3529230,3529503
"3334","yhcO",3529563,3529848
"3335","yhcP",3530007,3531974
"3336","yhcQ",3531980,3532921
"3337","yhcR",3532920,3533132
"3338","yhcS",3533305,3534234
"3339","tldD",3534357,3535802
"3340","yhdP",3535947,3539759
"3341","cafA",3539854,3541334
"3342","yhdE",3541313,3541915
"3343","mreD",3541915,3542413
"3344","mreC",3542406,3543475
"3345","mreB",3543523,3544583
"3346","yhdA",3544874,3546831
"3347","yhdH",3547007,3547992
"3348","STM3377",3548092,3549109
"3349","STM3378",3549094,3549709
"3350","accB",3550038,3550572
"3351","accC",3550574,3551932
"3352","yhdT",3552029,3552283
"3353","panF",3552260,3553724
"3354","prmA",3553736,3554617
"3355","yhdG",3555169,3556243
"3356","fis",3556262,3556565
"3357","yhdJ",3556638,3557535
"3358","yhdU",3557606,3557782
"3359","STM3388",3557933,3560032
"3360","envR",3560035,3560712
"3361","acrE",3561100,3562268
"3362","acrF",3562267,3565393
"3363","yhdV",3565618,3565850
"3364","rrfF",3566629,3566750
"3365","thrV",3566791,3566863
"3366","rrfD",3566874,3566995
"3367","rrlD",3567085,3570078
"3368","STM3397",3570314,3570386
"3369","rrsD",3570470,3572013
"3370","yrdA",3572480,3573043
"3371","yrdB",3573019,3573290
"3372","aroE",3573273,3574104
"3373","yrdC",3574096,3574681
"3374","yrdD",3574673,3575215
"3375","smg",3575242,3575729
"3376","smf",3575687,3576826
"3377","def",3576933,3577452
"3378","fmt",3577452,3578415
"3379","sun",3578467,3579756
"3380","trkA",3579758,3581154
"3381","mscL",3581282,3581709
"3382","STM3411",3581645,3581914
"3383","zntR",3581972,3582408
"3384","yhdN",3582408,3582788
"3385","rplQ",3582884,3583279
"3386","rpoA",3583308,3584306
"3387","rpsD",3584323,3584956
"3388","rpsK",3584977,3585382
"3389","rpsM",3585383,3585751
"3390","rpmJ",3585886,3586015
"3391","secY",3586034,3587381
"3392","rplO",3587373,3587819
"3393","rpmD",3587811,3588005
"3394","rpsE",3587994,3588507
"3395","rplR",3588512,3588876
"3396","rplF",3588875,3589417
"3397","rpsH",3589421,3589829
"3398","rpsN",3589847,3590168
"3399","rplE",3590167,3590719
"3400","rplX",3590721,3591047
"3401","rplN",3591046,3591430
"3402","rpsQ",3591581,3591849
"3403","rpmC",3591835,3592037
"3404","rplP",3592026,3592450
"3405","rpsC",3592449,3593163
"3406","rplV",3593168,3593509
"3407","rpsS",3593515,3593804
"3408","rplB",3593810,3594644
"3409","rplW",3594649,3594965
"3410","rplD",3594948,3595565
"3411","rplC",3595564,3596205
"3412","rpsJ",3596226,3596553
"3413","hopD",3596910,3597384
"3414","bfr",3597381,3597873
"3415","bfd",3597930,3598136
"3416","tufA",3598309,3599500
"3417","fusA",3599565,3601689
"3418","rpsG",3601776,3602259
"3419","rpsL",3602342,3602729
"3420","yheL",3602842,3603138
"3421","yheM",3603137,3603507
"3422","yheN",3603493,3603890
"3423","yheO",3603879,3604618
"3424","fkpA",3604878,3605708
"3425","slyX",3605906,3606134
"3426","slyD",3606322,3606923
"3427","yheV",3607007,3607212
"3428","kefB",3607218,3609033
"3429","yheR",3609023,3609585
"3430","yheS",3609830,3611747
"3431","STM3461",3612133,3612455
"3432","yheT",3612642,3613709
"3433","yheU",3613706,3613924
"3434","prkB",3613965,3614845
"3435","yhfA",3614941,3615513
"3436","crp",3615460,3616285
"3437","yhfK",3616334,3618421
"3438","argD",3618464,3619751
"3439","pabA",3619767,3620341
"3440","fic",3620362,3620972
"3441","yhfG",3620954,3621133
"3442","ppiA",3621230,3621875
"3443","yhfC",3622069,3623260
"3444","nirB",3623325,3626066
"3445","nirD",3626052,3626389
"3446","nirC",3626649,3627464
"3447","cysG",3627463,3628849
"3448","bigA",3629155,3635036
"3449","tnpA_5",3635168,3635632
"3450","yhfL",3635928,3636110
"3451","trpS",3636255,3637272
"3452","gph",3637252,3638020
"3453","rpe",3638003,3638692
"3454","dam",3638698,3639534
"3455","damX",3639715,3641004
"3456","aroB",3641090,3642195
"3457","aroK",3642235,3642756
"3458","hofQ",3643221,3644472
"3459","yrfA",3644374,3644791
"3460","yrfB",3644765,3645252
"3461","yrfC",3645222,3645778
"3462","yrfD",3645761,3646556
"3463","mrcA",3646637,3649213
"3464","yrfE",3649309,3649920
"3465","yrfF",3650184,3652327
"3466","yrfG",3652380,3653060
"3467","yrfH",3653060,3653472
"3468","yrfI",3653491,3654375
"3469","yhgE",3654485,3656206
"3470","pckA",3656520,3658193
"3471","envZ",3658268,3659637
"3472","ompR",3659617,3660468
"3473","greB",3660546,3661035
"3474","yhgF",3661120,3663464
"3475","feoA",3663893,3664128
"3476","feoB",3664147,3666465
"3477","yhgG",3666464,3666714
"3478","STM3508",3666939,3667863
"3479","bioH",3667899,3668683
"3480","yhgH",3668695,3669390
"3481","yhgI",3669437,3670024
"3482","gntT",3670225,3671717
"3483","malQ",3671836,3673925
"3484","malP",3673924,3676406
"3485","malT",3676747,3679616
"3486","STM3516",3679704,3679992
"3487","STM3517",3679982,3680256
"3488","rtcA",3680351,3681381
"3489","rtcB",3681374,3682600
"3490","STM3521",3683136,3684694
"3491","rtcR",3684866,3686462
"3492","glpR",3686459,3687229
"3493","glpG",3687311,3688141
"3494","glpE",3688217,3688543
"3495","glpD",3688661,3690250
"3496","STM3527",3690297,3690852
"3497","STM3528",3690852,3692416
"3498","STM3529",3692505,3693621
"3499","STM3531",3695266,3696998
"3500","STM3532",3697030,3697947
"3501","STM3533",3697991,3698746
"3502","glgP",3698924,3701385
"3503","glgA",3701391,3702835
"3504","glgC",3702824,3704278
"3505","glgX",3704134,3706118
"3506","glgB",3706107,3708307
"3507","asd",3708640,3709761
"3508","yhgN",3709870,3710253
"3509","gntU",3710170,3711523
"3510","gntK",3711507,3712210
"3511","gntR",3712179,3713181
"3512","yhhW",3713304,3714014
"3513","yhhX",3714123,3715172
"3514","yhhY",3715616,3716117
"3515","STM3547",3716376,3717596
"3516","STM3548",3717605,3718373
"3517","STM3549",3718421,3719398
"3518","STM3550",3719384,3720429
"3519","ggt",3720474,3722232
"3520","yhhA",3722330,3722758
"3521","ugpQ",3722771,3723524
"3522","ugpC",3723508,3724588
"3523","ugpE",3724580,3725439
"3524","ugpA",3725422,3726325
"3525","ugpB",3726373,3727699
"3526","STM3558",3727948,3728322
"3527","yhhV",3728313,3728548
"3528","livF",3728666,3729389
"3529","livG",3729381,3730161
"3530","livM",3730145,3731439
"3531","livH",3731419,3732356
"3532","livK",3732405,3733570
"3533","yhhK",3733936,3734319
"3534","STM3566",3734292,3734431
"3535","livJ",3734514,3735715
"3536","rpoH",3735939,3736803
"3537","ftsX",3737039,3738109
"3538","ftsE",3738087,3738766
"3539","ftsY",3738758,3740250
"3540","yhhF",3740341,3740955
"3541","yhhL",3740933,3741214
"3542","yhhM",3741236,3741619
"3543","yhhN",3741738,3742375
"3544","zntA",3742444,3744654
"3545","tcp",3744847,3746497
"3546","yhhP",3746521,3746773
"3547","yhhQ",3746925,3747601
"3548","STM3580",3747661,3748231
"3549","yhhS",3748235,3749494
"3550","yhhT",3749572,3750633
"3551","acpT",3750665,3751263
"3552","nikR",3751341,3751756
"3553","yhhJ",3751846,3752981
"3554","yhiH",3752970,3755666
"3555","yhiI",3755708,3756786
"3556","yhiN",3757081,3758289
"3557","pitA",3758493,3760004
"3558","uspB",3760144,3760487
"3559","uspA",3760693,3761301
"3560","yhiP",3761619,3763095
